Years,Months,Dates,Hours,TotalHeating
2017,4,13,23,370.9
2017,4,14,0,362.7
2017,4,14,1,359.9
2017,4,14,2,366.3
2017,4,14,3,374.3
2017,4,14,4,383.4
2017,4,14,5,402.4
2017,4,14,6,432.4
2017,4,14,7,455.4
2017,4,14,8,438.5
2017,4,14,9,411.4
2017,4,14,10,389.2
2017,4,14,11,382.2
2017,4,14,12,380.1
2017,4,14,13,359.2
2017,4,14,14,345.5
2017,4,14,15,363.8
2017,4,14,16,361.4
2017,4,14,17,342.5
2017,4,14,18,321.7
2017,4,14,19,344.7
2017,4,14,20,345.9
2017,4,14,21,351.8
2017,4,14,22,349.9
2017,4,14,23,345.7
2017,4,15,0,342.2
2017,4,15,1,341.7
2017,4,15,2,342.1
2017,4,15,3,347.1
2017,4,15,4,346.4
2017,4,15,5,350.5
2017,4,15,6,360.7
2017,4,15,7,379.2
2017,4,15,8,397.5
2017,4,15,9,416.5
2017,4,15,10,433.2
2017,4,15,11,431.7
2017,4,15,12,433.1
2017,4,15,13,424.2
2017,4,15,14,417.5
2017,4,15,15,408.1
2017,4,15,16,402.9
2017,4,15,17,398.8
2017,4,15,18,402.6
2017,4,15,19,421.1
2017,4,15,20,431.8
2017,4,15,21,432.9
2017,4,15,22,424.8
2017,4,15,23,424.3
2017,4,16,0,421.1
2017,4,16,1,417.3
2017,4,16,2,419.6
2017,4,16,3,425.6
2017,4,16,4,428.5
2017,4,16,5,434.6
2017,4,16,6,443
2017,4,16,7,454.6
2017,4,16,8,459.7
2017,4,16,9,470
2017,4,16,10,477.4
2017,4,16,11,472.7
2017,4,16,12,453.9
2017,4,16,13,423.8
2017,4,16,14,407.4
2017,4,16,15,377.9
2017,4,16,16,365.4
2017,4,16,17,384.7
2017,4,16,18,404
2017,4,16,19,407.8
2017,4,16,20,423.4
2017,4,16,21,430.7
2017,4,16,22,431.1
2017,4,16,23,421
2017,4,17,0,411.5
2017,4,17,1,405.2
2017,4,17,2,406.5
2017,4,17,3,413.7
2017,4,17,4,425.3
2017,4,17,5,441.9
2017,4,17,6,464.6
2017,4,17,7,488.5
2017,4,17,8,493
2017,4,17,9,497.4
2017,4,17,10,497.9
2017,4,17,11,497.7
2017,4,17,12,484.5
2017,4,17,13,473.9
2017,4,17,14,468.2
2017,4,17,15,438.9
2017,4,17,16,422.7
2017,4,17,17,437
2017,4,17,18,437
2017,4,17,19,443.6
2017,4,17,20,454.4
2017,4,17,21,459.1
2017,4,17,22,459.4
2017,4,17,23,450.9
2017,4,18,0,436.4
2017,4,18,1,434.7
2017,4,18,2,445.1
2017,4,18,3,459.3
2017,4,18,4,468.9
2017,4,18,5,484.8
2017,4,18,6,520.8
2017,4,18,7,588.2
2017,4,18,8,600.2
2017,4,18,9,547.6
2017,4,18,10,507.7
2017,4,18,11,459.4
2017,4,18,12,432.4
2017,4,18,13,412.8
2017,4,18,14,402.4
2017,4,18,15,409.3
2017,4,18,16,403.8
2017,4,18,17,406.6
2017,4,18,18,403.7
2017,4,18,19,406.6
2017,4,18,20,420.8
2017,4,18,21,446.3
2017,4,18,22,452.1
2017,4,18,23,449
2017,4,19,0,438.2
2017,4,19,1,435.2
2017,4,19,2,441.9
2017,4,19,3,455.2
2017,4,19,4,465
2017,4,19,5,480.8
2017,4,19,6,512.1
2017,4,19,7,591.7
2017,4,19,8,592.7
2017,4,19,9,508.8
2017,4,19,10,461.6
2017,4,19,11,435.7
2017,4,19,12,399.4
2017,4,19,13,377.2
2017,4,19,14,360
2017,4,19,15,349.8
2017,4,19,16,353.5
2017,4,19,17,363.1
2017,4,19,18,371.5
2017,4,19,19,388.9
2017,4,19,20,403
2017,4,19,21,402.6
2017,4,19,22,409.1
2017,4,19,23,412.5
2017,4,20,0,401
2017,4,20,1,397.8
2017,4,20,2,402.2
2017,4,20,3,410.9
2017,4,20,4,426.6
2017,4,20,5,452.3
2017,4,20,6,498
2017,4,20,7,568.7
2017,4,20,8,552.7
2017,4,20,9,506.4
2017,4,20,10,479.8
2017,4,20,11,463.8
2017,4,20,12,445.5
2017,4,20,13,424.9
2017,4,20,14,402.2
2017,4,20,15,385.2
2017,4,20,16,363.2
2017,4,20,17,357.2
2017,4,20,18,359.8
2017,4,20,19,384.3
2017,4,20,20,398.4
2017,4,20,21,399.7
2017,4,20,22,393.1
2017,4,20,23,375.8
2017,4,21,0,358.9
2017,4,21,1,347.7
2017,4,21,2,344.4
2017,4,21,3,346.2
2017,4,21,4,348.2
2017,4,21,5,360
2017,4,21,6,384.4
2017,4,21,7,448.9
2017,4,21,8,458.3
2017,4,21,9,424
2017,4,21,10,396.8
2017,4,21,11,383.1
2017,4,21,12,370.9
2017,4,21,13,351.4
2017,4,21,14,350.3
2017,4,21,15,355.2
2017,4,21,16,366.4
2017,4,21,17,378.4
2017,4,21,18,387.1
2017,4,21,19,394.3
2017,4,21,20,389.1
2017,4,21,21,405.6
2017,4,21,22,417.3
2017,4,21,23,422.1
2017,4,22,0,424.7
2017,4,22,1,423
2017,4,22,2,429.4
2017,4,22,3,436.2
2017,4,22,4,441.4
2017,4,22,5,447.6
2017,4,22,6,457.6
2017,4,22,7,468.8
2017,4,22,8,460
2017,4,22,9,447.6
2017,4,22,10,429.1
2017,4,22,11,403.6
2017,4,22,12,378
2017,4,22,13,366.9
2017,4,22,14,343.7
2017,4,22,15,323
2017,4,22,16,307
2017,4,22,17,300.1
2017,4,22,18,303.6
2017,4,22,19,320.5
2017,4,22,20,332.8
2017,4,22,21,348.5
2017,4,22,22,362.4
2017,4,22,23,363
2017,4,23,0,361.8
2017,4,23,1,362.9
2017,4,23,2,364.6
2017,4,23,3,371.3
2017,4,23,4,376.2
2017,4,23,5,386
2017,4,23,6,396.9
2017,4,23,7,413.2
2017,4,23,8,409.4
2017,4,23,9,408.2
2017,4,23,10,403.4
2017,4,23,11,387.7
2017,4,23,12,376
2017,4,23,13,356.1
2017,4,23,14,337.1
2017,4,23,15,326.7
2017,4,23,16,322.7
2017,4,23,17,323.5
2017,4,23,18,336.8
2017,4,23,19,353.3
2017,4,23,20,374.6
2017,4,23,21,382.1
2017,4,23,22,389.7
2017,4,23,23,378.9
2017,4,24,0,366.1
2017,4,24,1,356.1
2017,4,24,2,357
2017,4,24,3,969.4
2017,4,24,4,375
2017,4,24,5,395.4
2017,4,24,6,425.9
2017,4,24,7,483.6
2017,4,24,8,492
2017,4,24,9,455.7
2017,4,24,10,419.7
2017,4,24,11,399.9
2017,4,24,12,402
2017,4,24,13,389.7
2017,4,24,14,344.7
2017,4,24,15,357.7
2017,4,24,16,354.3
2017,4,24,17,341.1
2017,4,24,18,348.5
2017,4,24,19,363.5
2017,4,24,20,376.8
2017,4,24,21,396.9
2017,4,24,22,405.9
2017,4,24,23,405.2
2017,4,25,0,392.4
2017,4,25,1,392.5
2017,4,25,2,398.9
2017,4,25,3,410.1
2017,4,25,4,425.8
2017,4,25,5,453.2
2017,4,25,6,495.7
2017,4,25,7,561
2017,4,25,8,530.7
2017,4,25,9,458.7
2017,4,25,10,415.5
2017,4,25,11,387.5
2017,4,25,12,383.1
2017,4,25,13,400.2
2017,4,25,14,372.7
2017,4,25,15,392.2
2017,4,25,16,405
2017,4,25,17,401.4
2017,4,25,18,389.3
2017,4,25,19,424.7
2017,4,25,20,411
2017,4,25,21,414.1
2017,4,25,22,426.1
2017,4,25,23,428.1
2017,4,26,0,417.6
2017,4,26,1,415.1
2017,4,26,2,422.9
2017,4,26,3,415
2017,4,26,4,400
2017,4,26,5,418
2017,4,26,6,457
2017,4,26,7,528.4
2017,4,26,8,524.8
2017,4,26,9,454.3
2017,4,26,10,400.3
2017,4,26,11,371.8
2017,4,26,12,382.5
2017,4,26,13,392.7
2017,4,26,14,396.9
2017,4,26,15,362.3
2017,4,26,16,347.2
2017,4,26,17,386.2
2017,4,26,18,423.2
2017,4,26,19,390.3
2017,4,26,20,409.2
2017,4,26,21,419.9
2017,4,26,22,424.1
2017,4,26,23,420.2
2017,4,27,0,409.8
2017,4,27,1,408.7
2017,4,27,2,415.7
2017,4,27,3,425.4
2017,4,27,4,442
2017,4,27,5,466.1
2017,4,27,6,510.7
2017,4,27,7,571.4
2017,4,27,8,536.2
2017,4,27,9,463.5
2017,4,27,10,420.7
2017,4,27,11,385.7
2017,4,27,12,365.3
2017,4,27,13,356.1
2017,4,27,14,349.7
2017,4,27,15,334.9
2017,4,27,16,356.6
2017,4,27,17,381.3
2017,4,27,18,380.8
2017,4,27,19,390.7
2017,4,27,20,386.3
2017,4,27,21,385.3
2017,4,27,22,387.7
2017,4,27,23,377.6
2017,4,28,0,362.5
2017,4,28,1,351.2
2017,4,28,2,349.9
2017,4,28,3,353.1
2017,4,28,4,367.5
2017,4,28,5,380.6
2017,4,28,6,416
2017,4,28,7,473.7
2017,4,28,8,476.8
2017,4,28,9,423.7
2017,4,28,10,377.4
2017,4,28,11,358.8
2017,4,28,12,343.8
2017,4,28,13,349.1
2017,4,28,14,349.2
2017,4,28,15,354.7
2017,4,28,16,329.1
2017,4,28,17,341.7
2017,4,28,18,353.4
2017,4,28,19,373.2
2017,4,28,20,381.6
2017,4,28,21,383.6
2017,4,28,22,379.5
2017,4,28,23,369.9
2017,4,29,0,366.3
2017,4,29,1,366
2017,4,29,2,362.3
2017,4,29,3,366
2017,4,29,4,374.4
2017,4,29,5,387
2017,4,29,6,404.6
2017,4,29,7,422.3
2017,4,29,8,438.6
2017,4,29,9,463.8
2017,4,29,10,477.8
2017,4,29,11,464.2
2017,4,29,12,430.9
2017,4,29,13,401.8
2017,4,29,14,356.6
2017,4,29,15,341
2017,4,29,16,329.1
2017,4,29,17,324.3
2017,4,29,18,323.8
2017,4,29,19,332.5
2017,4,29,20,343.1
2017,4,29,21,350.8
2017,4,29,22,362.9
2017,4,29,23,363.4
2017,4,30,0,362.9
2017,4,30,1,362.5
2017,4,30,2,362.6
2017,4,30,3,362.6
2017,4,30,4,364.1
2017,4,30,5,374.4
2017,4,30,6,394.2
2017,4,30,7,408.3
2017,4,30,8,381.6
2017,4,30,9,369.4
2017,4,30,10,361.6
2017,4,30,11,351.8
2017,4,30,12,336.5
2017,4,30,13,325.8
2017,4,30,14,313.2
2017,4,30,15,298.4
2017,4,30,16,286.4
2017,4,30,17,282.5
2017,4,30,18,284
2017,4,30,19,295.7
2017,4,30,20,306.6
2017,4,30,21,314.3
2017,4,30,22,328.9
2017,4,30,23,325.7
2017,5,1,0,317.7
2017,5,1,1,313.1
2017,5,1,2,313.5
2017,5,1,3,322.1
2017,5,1,4,335
2017,5,1,5,352.8
2017,5,1,6,382.1
2017,5,1,7,422.1
2017,5,1,8,411.9
2017,5,1,9,373.9
2017,5,1,10,342
2017,5,1,11,325.6
2017,5,1,12,309.8
2017,5,1,13,294.6
2017,5,1,14,284.4
2017,5,1,15,276
2017,5,1,16,267.1
2017,5,1,17,263.9
2017,5,1,18,272.7
2017,5,1,19,285.8
2017,5,1,20,299.1
2017,5,1,21,309.6
2017,5,1,22,315
2017,5,1,23,311.5
2017,5,2,0,300
2017,5,2,1,299.5
2017,5,2,2,304.6
2017,5,2,3,313.2
2017,5,2,4,319.6
2017,5,2,5,337.5
2017,5,2,6,381.3
2017,5,2,7,426.4
2017,5,2,8,394.9
2017,5,2,9,347.4
2017,5,2,10,318
2017,5,2,11,294.2
2017,5,2,12,281.1
2017,5,2,13,271.8
2017,5,2,14,264.3
2017,5,2,15,256.7
2017,5,2,16,246.2
2017,5,2,17,240.5
2017,5,2,18,242.8
2017,5,2,19,251.9
2017,5,2,20,257.2
2017,5,2,21,265.3
2017,5,2,22,277.2
2017,5,2,23,276.1
2017,5,3,0,265.6
2017,5,3,1,260.1
2017,5,3,2,262.1
2017,5,3,3,266.8
2017,5,3,4,269.4
2017,5,3,5,283.5
2017,5,3,6,313.1
2017,5,3,7,369.1
2017,5,3,8,368.9
2017,5,3,9,339.7
2017,5,3,10,318.6
2017,5,3,11,297.6
2017,5,3,12,269.3
2017,5,3,13,247.6
2017,5,3,14,242.8
2017,5,3,15,236.2
2017,5,3,16,227.4
2017,5,3,17,223
2017,5,3,18,226.1
2017,5,3,19,237.6
2017,5,3,20,243.5
2017,5,3,21,253.2
2017,5,3,22,266
2017,5,3,23,264.2
2017,5,4,0,256
2017,5,4,1,251.2
2017,5,4,2,252.8
2017,5,4,3,258.9
2017,5,4,4,261.4
2017,5,4,5,277.3
2017,5,4,6,312.7
2017,5,4,7,358.8
2017,5,4,8,346.6
2017,5,4,9,319.5
2017,5,4,10,304.3
2017,5,4,11,288
2017,5,4,12,272.8
2017,5,4,13,263.2
2017,5,4,14,248.5
2017,5,4,15,239
2017,5,4,16,234.8
2017,5,4,17,233.1
2017,5,4,18,238.6
2017,5,4,19,244.1
2017,5,4,20,255.8
2017,5,4,21,262.9
2017,5,4,22,268.3
2017,5,4,23,265
2017,5,5,0,256.2
2017,5,5,1,252.7
2017,5,5,2,255.7
2017,5,5,3,260.8
2017,5,5,4,269.1
2017,5,5,5,287.9
2017,5,5,6,322.5
2017,5,5,7,376.8
2017,5,5,8,366.9
2017,5,5,9,316.6
2017,5,5,10,293.8
2017,5,5,11,276.8
2017,5,5,12,260.8
2017,5,5,13,247
2017,5,5,14,235.6
2017,5,5,15,231
2017,5,5,16,233.2
2017,5,5,17,239.9
2017,5,5,18,250.2
2017,5,5,19,262.5
2017,5,5,20,257.4
2017,5,5,21,251.5
2017,5,5,22,249.8
2017,5,5,23,242.7
2017,5,6,0,239.1
2017,5,6,1,232.8
2017,5,6,2,231.4
2017,5,6,3,233
2017,5,6,4,235.1
2017,5,6,5,241.5
2017,5,6,6,256.5
2017,5,6,7,258.1
2017,5,6,8,249.5
2017,5,6,9,253.7
2017,5,6,10,253.9
2017,5,6,11,242.7
2017,5,6,12,232.3
2017,5,6,13,217.9
2017,5,6,14,208.5
2017,5,6,15,199.8
2017,5,6,16,193.8
2017,5,6,17,190.1
2017,5,6,18,195
2017,5,6,19,194.7
2017,5,6,20,195.5
2017,5,6,21,196.2
2017,5,6,22,208.8
2017,5,6,23,213.5
2017,5,7,0,210.1
2017,5,7,1,208.6
2017,5,7,2,209.2
2017,5,7,3,213.2
2017,5,7,4,216.2
2017,5,7,5,221.4
2017,5,7,6,230.5
2017,5,7,7,228.7
2017,5,7,8,214.6
2017,5,7,9,218.7
2017,5,7,10,217.5
2017,5,7,11,210
2017,5,7,12,206.5
2017,5,7,13,200.2
2017,5,7,14,193.1
2017,5,7,15,182.2
2017,5,7,16,179.3
2017,5,7,17,181.8
2017,5,7,18,188
2017,5,7,19,207.7
2017,5,7,20,212.9
2017,5,7,21,210.2
2017,5,7,22,214.6
2017,5,7,23,211.6
2017,5,8,0,204.7
2017,5,8,1,201.6
2017,5,8,2,203.3
2017,5,8,3,209.7
2017,5,8,4,214.3
2017,5,8,5,231.9
2017,5,8,6,267.8
2017,5,8,7,316.4
2017,5,8,8,320.5
2017,5,8,9,293.5
2017,5,8,10,281.7
2017,5,8,11,271.2
2017,5,8,12,264.5
2017,5,8,13,259.8
2017,5,8,14,249.3
2017,5,8,15,248.6
2017,5,8,16,245.4
2017,5,8,17,245.9
2017,5,8,18,250.5
2017,5,8,19,260.6
2017,5,8,20,271.1
2017,5,8,21,278
2017,5,8,22,288.1
2017,5,8,23,287.3
2017,5,9,0,279.2
2017,5,9,1,277.4
2017,5,9,2,279.6
2017,5,9,3,285
2017,5,9,4,297
2017,5,9,5,319.1
2017,5,9,6,352.6
2017,5,9,7,398.7
2017,5,9,8,383.6
2017,5,9,9,336.8
2017,5,9,10,303.6
2017,5,9,11,284.7
2017,5,9,12,272.5
2017,5,9,13,301.8
2017,5,9,14,294.5
2017,5,9,15,298.9
2017,5,9,16,308.2
2017,5,9,17,317.3
2017,5,9,18,322.4
2017,5,9,19,299.9
2017,5,9,20,310
2017,5,9,21,309.2
2017,5,9,22,313.7
2017,5,9,23,313.7
2017,5,10,0,305.7
2017,5,10,1,302.5
2017,5,10,2,300.2
2017,5,10,3,306.8
2017,5,10,4,313
2017,5,10,5,324.7
2017,5,10,6,349.8
2017,5,10,7,400.6
2017,5,10,8,402.4
2017,5,10,9,364.7
2017,5,10,10,331.8
2017,5,10,11,315.5
2017,5,10,12,334.1
2017,5,10,13,317.8
2017,5,10,14,323.6
2017,5,10,15,314.5
2017,5,10,16,307.2
2017,5,10,17,305.9
2017,5,10,18,312.1
2017,5,10,19,331.8
2017,5,10,20,339.3
2017,5,10,21,324.7
2017,5,10,22,325
2017,5,10,23,317.8
2017,5,11,0,303.9
2017,5,11,1,299.3
2017,5,11,2,301.7
2017,5,11,3,306.4
2017,5,11,4,310.1
2017,5,11,5,323.3
2017,5,11,6,352.8
2017,5,11,7,400.5
2017,5,11,8,392.2
2017,5,11,9,355.6
2017,5,11,10,323.8
2017,5,11,11,299.8
2017,5,11,12,292.3
2017,5,11,13,291.9
2017,5,11,14,290
2017,5,11,15,274.7
2017,5,11,16,286.6
2017,5,11,17,290.5
2017,5,11,18,295.6
2017,5,11,19,296.9
2017,5,11,20,294.9
2017,5,11,21,290.3
2017,5,11,22,300.8
2017,5,11,23,296.3
2017,5,12,0,288.6
2017,5,12,1,283.4
2017,5,12,2,288.3
2017,5,12,3,293.1
2017,5,12,4,298.3
2017,5,12,5,309.3
2017,5,12,6,329.1
2017,5,12,7,347.1
2017,5,12,8,345.9
2017,5,12,9,337
2017,5,12,10,330
2017,5,12,11,313.9
2017,5,12,12,295.5
2017,5,12,13,277.1
2017,5,12,14,261.1
2017,5,12,15,246.9
2017,5,12,16,239.9
2017,5,12,17,238
2017,5,12,18,234.7
2017,5,12,19,237.4
2017,5,12,20,244.3
2017,5,12,21,246.3
2017,5,12,22,246.2
2017,5,12,23,245.1
2017,5,13,0,244.3
2017,5,13,1,239.7
2017,5,13,2,239.4
2017,5,13,3,241.5
2017,5,13,4,247.2
2017,5,13,5,252.4
2017,5,13,6,262.5
2017,5,13,7,275.9
2017,5,13,8,286.4
2017,5,13,9,297.4
2017,5,13,10,302.4
2017,5,13,11,290.3
2017,5,13,12,276.5
2017,5,13,13,253.6
2017,5,13,14,240.5
2017,5,13,15,232.4
2017,5,13,16,230.6
2017,5,13,17,224.3
2017,5,13,18,215.8
2017,5,13,19,224.7
2017,5,13,20,227.7
2017,5,13,21,230.2
2017,5,13,22,229.4
2017,5,13,23,226
2017,5,14,0,223.3
2017,5,14,1,219.6
2017,5,14,2,219
2017,5,14,3,216.9
2017,5,14,4,218
2017,5,14,5,221.2
2017,5,14,6,230.4
2017,5,14,7,239.1
2017,5,14,8,245.3
2017,5,14,9,250.9
2017,5,14,10,248.6
2017,5,14,11,235.9
2017,5,14,12,226.9
2017,5,14,13,222
2017,5,14,14,206
2017,5,14,15,198.4
2017,5,14,16,193.4
2017,5,14,17,187.7
2017,5,14,18,190.4
2017,5,14,19,204.6
2017,5,14,20,207.1
2017,5,14,21,202.2
2017,5,14,22,212.7
2017,5,14,23,212.1
2017,5,15,0,204.7
2017,5,15,1,203
2017,5,15,2,203.8
2017,5,15,3,203.7
2017,5,15,4,205.9
2017,5,15,5,211.9
2017,5,15,6,232
2017,5,15,7,276.2
2017,5,15,8,282.8
2017,5,15,9,269.3
2017,5,15,10,238
2017,5,15,11,220.6
2017,5,15,12,205.9
2017,5,15,13,196.4
2017,5,15,14,187.1
2017,5,15,15,177.8
2017,5,15,16,173.1
2017,5,15,17,174.5
2017,5,15,18,176.5
2017,5,15,19,186.6
2017,5,15,20,195.4
2017,5,15,21,195.3
2017,5,15,22,197.4
2017,5,15,23,193.6
2017,5,16,0,182
2017,5,16,1,177.3
2017,5,16,2,174.7
2017,5,16,3,175.7
2017,5,16,4,177.9
2017,5,16,5,185
2017,5,16,6,203.9
2017,5,16,7,246.7
2017,5,16,8,261
2017,5,16,9,252.5
2017,5,16,10,250.2
2017,5,16,11,231.9
2017,5,16,12,229.3
2017,5,16,13,229.8
2017,5,16,14,228.3
2017,5,16,15,227.1
2017,5,16,16,226.1
2017,5,16,17,225.4
2017,5,16,18,228.1
2017,5,16,19,236.2
2017,5,16,20,247.7
2017,5,16,21,240
2017,5,16,22,232.3
2017,5,16,23,221.5
2017,5,17,0,207.1
2017,5,17,1,200.4
2017,5,17,2,196.3
2017,5,17,3,199.4
2017,5,17,4,199.4
2017,5,17,5,201.7
2017,5,17,6,215.7
2017,5,17,7,255.6
2017,5,17,8,260.2
2017,5,17,9,234.5
2017,5,17,10,216.6
2017,5,17,11,208.6
2017,5,17,12,204
2017,5,17,13,196.4
2017,5,17,14,186.3
2017,5,17,15,180.9
2017,5,17,16,178.9
2017,5,17,17,180.2
2017,5,17,18,188.2
2017,5,17,19,199.6
2017,5,17,20,198.1
2017,5,17,21,200.3
2017,5,17,22,203
2017,5,17,23,196.6
2017,5,18,0,185.2
2017,5,18,1,177.6
2017,5,18,2,173.7
2017,5,18,3,174.1
2017,5,18,4,173.4
2017,5,18,5,177.2
2017,5,18,6,192.5
2017,5,18,7,221.7
2017,5,18,8,218.4
2017,5,18,9,197.9
2017,5,18,10,189.8
2017,5,18,11,176.6
2017,5,18,12,169.9
2017,5,18,13,162.7
2017,5,18,14,156.1
2017,5,18,15,150.9
2017,5,18,16,150
2017,5,18,17,152.6
2017,5,18,18,155.3
2017,5,18,19,165.6
2017,5,18,20,170.7
2017,5,18,21,167
2017,5,18,22,172.9
2017,5,18,23,171.6
2017,5,19,0,164.3
2017,5,19,1,159.5
2017,5,19,2,159.3
2017,5,19,3,162.8
2017,5,19,4,163.7
2017,5,19,5,165.3
2017,5,19,6,179.4
2017,5,19,7,212.6
2017,5,19,8,212.1
2017,5,19,9,192.7
2017,5,19,10,186.2
2017,5,19,11,176.3
2017,5,19,12,169
2017,5,19,13,165.6
2017,5,19,14,159.7
2017,5,19,15,156.6
2017,5,19,16,152.7
2017,5,19,17,153.9
2017,5,19,18,154.7
2017,5,19,19,159
2017,5,19,20,159.5
2017,5,19,21,156.8
2017,5,19,22,157.1
2017,5,19,23,153.3
2017,5,20,0,154.6
2017,5,20,1,149.9
2017,5,20,2,148.6
2017,5,20,3,148.4
2017,5,20,4,148.5
2017,5,20,5,150.8
2017,5,20,6,159.3
2017,5,20,7,166.3
2017,5,20,8,180.6
2017,5,20,9,198.4
2017,5,20,10,202.5
2017,5,20,11,203.2
2017,5,20,12,202.8
2017,5,20,13,206.2
2017,5,20,14,194.8
2017,5,20,15,178.2
2017,5,20,16,171.5
2017,5,20,17,169
2017,5,20,18,169.7
2017,5,20,19,172.7
2017,5,20,20,174.9
2017,5,20,21,174
2017,5,20,22,181.5
2017,5,20,23,185.2
2017,5,21,0,184.2
2017,5,21,1,184.8
2017,5,21,2,185.8
2017,5,21,3,189.1
2017,5,21,4,191.7
2017,5,21,5,198
2017,5,21,6,206.3
2017,5,21,7,199.9
2017,5,21,8,194.1
2017,5,21,9,196.6
2017,5,21,10,197
2017,5,21,11,189.5
2017,5,21,12,183.8
2017,5,21,13,176.1
2017,5,21,14,169.1
2017,5,21,15,160.9
2017,5,21,16,158.1
2017,5,21,17,157.4
2017,5,21,18,162.5
2017,5,21,19,171.5
2017,5,21,20,176.1
2017,5,21,21,176.4
2017,5,21,22,181.9
2017,5,21,23,181.2
2017,5,22,0,175.4
2017,5,22,1,174.1
2017,5,22,2,176.3
2017,5,22,3,179.5
2017,5,22,4,182
2017,5,22,5,185.9
2017,5,22,6,207.1
2017,5,22,7,243.5
2017,5,22,8,250.6
2017,5,22,9,236.1
2017,5,22,10,218.2
2017,5,22,11,198
2017,5,22,12,182
2017,5,22,13,173.9
2017,5,22,14,168.8
2017,5,22,15,161.3
2017,5,22,16,157.8
2017,5,22,17,158.4
2017,5,22,18,162.4
2017,5,22,19,172.2
2017,5,22,20,174.9
2017,5,22,21,171.2
2017,5,22,22,177.1
2017,5,22,23,176.1
2017,5,23,0,169
2017,5,23,1,164.3
2017,5,23,2,163.1
2017,5,23,3,166
2017,5,23,4,168.7
2017,5,23,5,174.5
2017,5,23,6,195.7
2017,5,23,7,220.6
2017,5,23,8,212.7
2017,5,23,9,193.7
2017,5,23,10,179.2
2017,5,23,11,173.2
2017,5,23,12,167.9
2017,5,23,13,160.8
2017,5,23,14,158.4
2017,5,23,15,151.7
2017,5,23,16,153.1
2017,5,23,17,152.8
2017,5,23,18,156.2
2017,5,23,19,167.6
2017,5,23,20,172.3
2017,5,23,21,167.2
2017,5,23,22,176.4
2017,5,23,23,177.8
2017,5,24,0,166.8
2017,5,24,1,162.3
2017,5,24,2,163.1
2017,5,24,3,164.5
2017,5,24,4,167.2
2017,5,24,5,169.8
2017,5,24,6,187.7
2017,5,24,7,227.4
2017,5,24,8,239.6
2017,5,24,9,228.4
2017,5,24,10,220.6
2017,5,24,11,200.1
2017,5,24,12,182.1
2017,5,24,13,171.8
2017,5,24,14,167
2017,5,24,15,164
2017,5,24,16,159.2
2017,5,24,17,159.5
2017,5,24,18,163.9
2017,5,24,19,173
2017,5,24,20,175.5
2017,5,24,21,177.4
2017,5,24,22,179.8
2017,5,24,23,179.9
2017,5,25,0,177.8
2017,5,25,1,175.1
2017,5,25,2,175.4
2017,5,25,3,176.8
2017,5,25,4,180.1
2017,5,25,5,186.8
2017,5,25,6,196.9
2017,5,25,7,196.8
2017,5,25,8,195
2017,5,25,9,198.8
2017,5,25,10,195.9
2017,5,25,11,190.1
2017,5,25,12,183.6
2017,5,25,13,171.5
2017,5,25,14,164.6
2017,5,25,15,155.5
2017,5,25,16,152.6
2017,5,25,17,147.9
2017,5,25,18,150.1
2017,5,25,19,152.5
2017,5,25,20,152
2017,5,25,21,154.2
2017,5,25,22,154.6
2017,5,25,23,156.3
2017,5,26,0,156.1
2017,5,26,1,152.4
2017,5,26,2,154
2017,5,26,3,153.5
2017,5,26,4,154.9
2017,5,26,5,158
2017,5,26,6,165.1
2017,5,26,7,174.1
2017,5,26,8,176.8
2017,5,26,9,175.5
2017,5,26,10,171.3
2017,5,26,11,161.5
2017,5,26,12,150.7
2017,5,26,13,149.5
2017,5,26,14,144.2
2017,5,26,15,137.9
2017,5,26,16,135.4
2017,5,26,17,134.7
2017,5,26,18,136.3
2017,5,26,19,140.3
2017,5,26,20,140.7
2017,5,26,21,141.4
2017,5,26,22,143.4
2017,5,26,23,143.4
2017,5,27,0,137.4
2017,5,27,1,137.5
2017,5,27,2,133.7
2017,5,27,3,133.2
2017,5,27,4,134.1
2017,5,27,5,134.9
2017,5,27,6,140.6
2017,5,27,7,139.9
2017,5,27,8,137.9
2017,5,27,9,143.1
2017,5,27,10,143.7
2017,5,27,11,142.5
2017,5,27,12,138.4
2017,5,27,13,135.6
2017,5,27,14,132.5
2017,5,27,15,130
2017,5,27,16,128.8
2017,5,27,17,128.5
2017,5,27,18,129.9
2017,5,27,19,131
2017,5,27,20,131
2017,5,27,21,127.3
2017,5,27,22,128.9
2017,5,27,23,131.1
2017,5,28,0,125.6
2017,5,28,1,124.3
2017,5,28,2,119.6
2017,5,28,3,120
2017,5,28,4,116.6
2017,5,28,5,117.6
2017,5,28,6,120.6
2017,5,28,7,120.3
2017,5,28,8,122.8
2017,5,28,9,129.2
2017,5,28,10,133.9
2017,5,28,11,135
2017,5,28,12,134.4
2017,5,28,13,133.2
2017,5,28,14,130.6
2017,5,28,15,127
2017,5,28,16,124.6
2017,5,28,17,127.2
2017,5,28,18,133.9
2017,5,28,19,141.3
2017,5,28,20,145.7
2017,5,28,21,143.2
2017,5,28,22,141.3
2017,5,28,23,138.3
2017,5,29,0,132.9
2017,5,29,1,128.8
2017,5,29,2,125.8
2017,5,29,3,128.4
2017,5,29,4,129.6
2017,5,29,5,133
2017,5,29,6,145.1
2017,5,29,7,176.3
2017,5,29,8,182.3
2017,5,29,9,174.4
2017,5,29,10,170.9
