Years,Months,Dates,Hours,NL_load_
2014,5,30,22,10318
2014,5,30,23,9597
2014,5,31,0,9211
2014,5,31,1,9047
2014,5,31,2,8930
2014,5,31,3,8652
2014,5,31,4,8964
2014,5,31,5,9636
2014,5,31,6,10570
2014,5,31,7,11424
2014,5,31,8,11784
2014,5,31,9,11849
2014,5,31,10,11715
2014,5,31,11,11540
2014,5,31,12,11287
2014,5,31,13,11118
2014,5,31,14,11176
2014,5,31,15,11420
2014,5,31,16,11439
2014,5,31,17,11245
2014,5,31,18,11085
2014,5,31,19,10847
2014,5,31,20,11129
2014,5,31,21,10656
2014,5,31,22,9867
2014,5,31,23,9264
2014,6,1,0,8910
2014,6,1,1,8766
2014,6,1,2,8661
2014,6,1,3,8354
2014,6,1,4,8329
2014,6,1,5,8607
2014,6,1,6,9247
2014,6,1,7,9971
2014,6,1,8,10444
2014,6,1,9,10761
2014,6,1,10,10900
2014,6,1,11,10744
2014,6,1,12,10510
2014,6,1,13,10337
2014,6,1,14,10445
2014,6,1,15,11000
2014,6,1,16,11203
2014,6,1,17,11167
2014,6,1,18,11093
2014,6,1,19,10884
2014,6,1,20,11206
2014,6,1,21,10573
2014,6,1,22,9737
2014,6,1,23,9194
2014,6,2,0,9012
2014,6,2,1,8918
2014,6,2,2,9006
2014,6,2,3,9153
2014,6,2,4,10190
2014,6,2,5,12091
2014,6,2,6,13569
2014,6,2,7,14201
2014,6,2,8,14383
2014,6,2,9,14619
2014,6,2,10,14497
2014,6,2,11,14543
2014,6,2,12,14500
2014,6,2,13,14400
2014,6,2,14,14327
2014,6,2,15,14239
2014,6,2,16,13553
2014,6,2,17,13161
2014,6,2,18,12626
2014,6,2,19,12247
2014,6,2,20,12216
2014,6,2,21,11557
2014,6,2,22,10609
2014,6,2,23,9916
2014,6,3,0,9581
2014,6,3,1,9438
2014,6,3,2,9430
2014,6,3,3,9515
2014,6,3,4,10546
2014,6,3,5,12400
2014,6,3,6,13829
2014,6,3,7,14512
2014,6,3,8,14729
2014,6,3,9,14849
2014,6,3,10,14798
2014,6,3,11,14881
2014,6,3,12,14827
2014,6,3,13,14685
2014,6,3,14,14664
2014,6,3,15,14593
2014,6,3,16,13874
2014,6,3,17,13465
2014,6,3,18,13049
2014,6,3,19,12624
2014,6,3,20,12500
2014,6,3,21,11776
2014,6,3,22,10802
2014,6,3,23,9994
2014,6,4,0,9697
2014,6,4,1,9565
2014,6,4,2,9521
2014,6,4,3,9560
2014,6,4,4,10562
2014,6,4,5,12456
2014,6,4,6,13993
2014,6,4,7,14748
2014,6,4,8,15006
2014,6,4,9,15126
2014,6,4,10,14981
2014,6,4,11,15010
2014,6,4,12,15013
2014,6,4,13,14880
2014,6,4,14,14792
2014,6,4,15,14749
2014,6,4,16,13971
2014,6,4,17,13679
2014,6,4,18,13236
2014,6,4,19,12844
2014,6,4,20,12546
2014,6,4,21,11698
2014,6,4,22,10610
2014,6,4,23,9825
2014,6,5,0,9488
2014,6,5,1,9354
2014,6,5,2,9339
2014,6,5,3,9394
2014,6,5,4,10582
2014,6,5,5,12490
2014,6,5,6,13927
2014,6,5,7,14566
2014,6,5,8,14784
2014,6,5,9,14947
2014,6,5,10,14775
2014,6,5,11,14888
2014,6,5,12,14764
2014,6,5,13,14624
2014,6,5,14,14604
2014,6,5,15,14462
2014,6,5,16,13813
2014,6,5,17,13365
2014,6,5,18,12885
2014,6,5,19,12358
2014,6,5,20,12302
2014,6,5,21,11682
2014,6,5,22,10611
2014,6,5,23,9897
2014,6,6,0,9546
2014,6,6,1,9393
2014,6,6,2,9391
2014,6,6,3,9392
2014,6,6,4,10401
2014,6,6,5,12254
2014,6,6,6,13688
2014,6,6,7,14398
2014,6,6,8,14585
2014,6,6,9,14653
2014,6,6,10,14497
2014,6,6,11,14516
2014,6,6,12,14388
2014,6,6,13,14139
2014,6,6,14,14011
2014,6,6,15,13984
2014,6,6,16,13411
2014,6,6,17,12965
2014,6,6,18,12491
2014,6,6,19,11893
2014,6,6,20,11869
2014,6,6,21,11527
2014,6,6,22,10589
2014,6,6,23,9882
2014,6,7,0,9370
2014,6,7,1,9117
2014,6,7,2,9028
2014,6,7,3,8771
2014,6,7,4,9098
2014,6,7,5,9878
2014,6,7,6,10954
2014,6,7,7,11907
2014,6,7,8,12274
2014,6,7,9,12370
2014,6,7,10,12343
2014,6,7,11,12251
2014,6,7,12,12143
2014,6,7,13,12040
2014,6,7,14,12003
2014,6,7,15,11974
2014,6,7,16,11858
2014,6,7,17,11621
2014,6,7,18,11411
2014,6,7,19,11191
2014,6,7,20,11280
2014,6,7,21,10908
2014,6,7,22,10135
2014,6,7,23,9500
2014,6,8,0,9126
2014,6,8,1,8900
2014,6,8,2,8767
2014,6,8,3,8430
2014,6,8,4,8392
2014,6,8,5,8773
2014,6,8,6,9442
2014,6,8,7,10165
2014,6,8,8,10662
2014,6,8,9,10888
2014,6,8,10,11009
2014,6,8,11,10762
2014,6,8,12,10420
2014,6,8,13,10216
2014,6,8,14,10287
2014,6,8,15,10763
2014,6,8,16,11084
2014,6,8,17,11033
2014,6,8,18,10938
2014,6,8,19,10764
2014,6,8,20,11078
2014,6,8,21,10734
2014,6,8,22,10015
2014,6,8,23,9399
2014,6,9,0,9042
2014,6,9,1,8922
2014,6,9,2,8888
2014,6,9,3,8710
2014,6,9,4,8755
2014,6,9,5,9260
2014,6,9,6,10107
2014,6,9,7,10898
2014,6,9,8,11388
2014,6,9,9,11688
2014,6,9,10,11836
2014,6,9,11,11819
2014,6,9,12,11631
2014,6,9,13,11497
2014,6,9,14,11590
2014,6,9,15,12100
2014,6,9,16,12231
2014,6,9,17,12133
2014,6,9,18,11951
2014,6,9,19,11828
2014,6,9,20,11816
2014,6,9,21,11079
2014,6,9,22,10282
2014,6,9,23,9716
2014,6,10,0,9462
2014,6,10,1,9327
2014,6,10,2,9354
2014,6,10,3,9628
2014,6,10,4,10792
2014,6,10,5,12667
2014,6,10,6,14163
2014,6,10,7,15094
2014,6,10,8,15431
2014,6,10,9,15582
2014,6,10,10,15544
2014,6,10,11,15610
2014,6,10,12,15655
2014,6,10,13,15626
2014,6,10,14,15536
2014,6,10,15,15218
2014,6,10,16,14285
2014,6,10,17,13846
2014,6,10,18,13213
2014,6,10,19,12683
2014,6,10,20,12567
2014,6,10,21,12064
2014,6,10,22,10948
2014,6,10,23,10188
2014,6,11,0,9842
2014,6,11,1,9658
2014,6,11,2,9612
2014,6,11,3,9715
2014,6,11,4,10785
2014,6,11,5,12648
2014,6,11,6,14116
2014,6,11,7,14763
2014,6,11,8,14846
2014,6,11,9,14906
2014,6,11,10,14758
2014,6,11,11,14844
2014,6,11,12,14744
2014,6,11,13,14648
2014,6,11,14,14545
2014,6,11,15,14509
2014,6,11,16,13699
2014,6,11,17,13348
2014,6,11,18,12869
2014,6,11,19,12339
2014,6,11,20,12280
2014,6,11,21,11888
2014,6,11,22,10870
2014,6,11,23,10094
2014,6,12,0,9728
2014,6,12,1,9612
2014,6,12,2,9590
2014,6,12,3,9581
2014,6,12,4,10644
2014,6,12,5,12551
2014,6,12,6,14024
2014,6,12,7,14757
2014,6,12,8,15019
2014,6,12,9,15149
2014,6,12,10,15003
2014,6,12,11,15009
2014,6,12,12,14951
2014,6,12,13,14889
2014,6,12,14,14800
2014,6,12,15,14685
2014,6,12,16,14054
2014,6,12,17,13662
2014,6,12,18,13202
2014,6,12,19,12594
2014,6,12,20,12463
2014,6,12,21,12173
2014,6,12,22,11076
2014,6,12,23,10260
2014,6,13,0,9898
2014,6,13,1,9672
2014,6,13,2,9658
2014,6,13,3,9639
2014,6,13,4,10678
2014,6,13,5,12519
2014,6,13,6,14009
2014,6,13,7,14799
2014,6,13,8,14937
2014,6,13,9,15093
2014,6,13,10,14891
2014,6,13,11,14907
2014,6,13,12,14783
2014,6,13,13,14566
2014,6,13,14,14317
2014,6,13,15,14267
2014,6,13,16,13634
2014,6,13,17,13126
2014,6,13,18,12493
2014,6,13,19,11711
2014,6,13,20,11658
2014,6,13,21,11631
2014,6,13,22,10856
2014,6,13,23,10079
2014,6,14,0,9552
2014,6,14,1,9315
2014,6,14,2,9153
2014,6,14,3,8884
2014,6,14,4,9099
2014,6,14,5,9756
2014,6,14,6,10733
2014,6,14,7,11745
2014,6,14,8,12227
2014,6,14,9,12322
2014,6,14,10,12155
2014,6,14,11,11902
2014,6,14,12,11687
2014,6,14,13,11480
2014,6,14,14,11455
2014,6,14,15,11631
2014,6,14,16,11607
2014,6,14,17,11397
2014,6,14,18,11144
2014,6,14,19,10731
2014,6,14,20,10929
2014,6,14,21,10678
2014,6,14,22,9975
2014,6,14,23,9367
2014,6,15,0,8966
2014,6,15,1,8784
2014,6,15,2,8639
2014,6,15,3,8335
2014,6,15,4,8345
2014,6,15,5,8684
2014,6,15,6,9376
2014,6,15,7,10056
2014,6,15,8,10521
2014,6,15,9,10763
2014,6,15,10,10922
2014,6,15,11,10803
2014,6,15,12,10597
2014,6,15,13,10491
2014,6,15,14,10580
2014,6,15,15,11006
2014,6,15,16,11215
2014,6,15,17,11145
2014,6,15,18,11179
2014,6,15,19,10911
2014,6,15,20,11157
2014,6,15,21,10697
2014,6,15,22,9863
2014,6,15,23,9329
2014,6,16,0,9058
2014,6,16,1,8957
2014,6,16,2,9043
2014,6,16,3,9281
2014,6,16,4,10407
2014,6,16,5,12307
2014,6,16,6,13858
2014,6,16,7,14475
2014,6,16,8,14697
2014,6,16,9,14949
2014,6,16,10,14849
2014,6,16,11,14919
2014,6,16,12,14757
2014,6,16,13,14664
2014,6,16,14,14590
2014,6,16,15,14475
2014,6,16,16,13718
2014,6,16,17,13239
2014,6,16,18,12789
2014,6,16,19,12338
2014,6,16,20,12213
2014,6,16,21,11598
2014,6,16,22,10591
2014,6,16,23,9853
2014,6,17,0,9552
2014,6,17,1,9326
2014,6,17,2,9376
2014,6,17,3,9518
2014,6,17,4,10558
2014,6,17,5,12433
2014,6,17,6,13961
2014,6,17,7,14692
2014,6,17,8,14876
2014,6,17,9,14951
2014,6,17,10,14755
2014,6,17,11,14838
2014,6,17,12,14715
2014,6,17,13,14582
2014,6,17,14,14507
2014,6,17,15,14397
2014,6,17,16,13694
2014,6,17,17,13211
2014,6,17,18,12517
2014,6,17,19,11855
2014,6,17,20,11842
2014,6,17,21,11448
2014,6,17,22,10400
2014,6,17,23,9637
2014,6,18,0,9335
2014,6,18,1,9209
2014,6,18,2,9219
2014,6,18,3,9321
2014,6,18,4,10362
2014,6,18,5,12263
2014,6,18,6,13820
2014,6,18,7,14590
2014,6,18,8,14852
2014,6,18,9,14962
2014,6,18,10,14860
2014,6,18,11,14891
2014,6,18,12,14751
2014,6,18,13,14522
2014,6,18,14,14400
2014,6,18,15,14143
2014,6,18,16,12948
2014,6,18,17,12283
2014,6,18,18,12149
2014,6,18,19,11919
2014,6,18,20,11979
2014,6,18,21,11517
2014,6,18,22,10492
2014,6,18,23,9818
2014,6,19,0,9455
2014,6,19,1,9402
2014,6,19,2,9411
2014,6,19,3,9444
2014,6,19,4,10437
2014,6,19,5,12337
2014,6,19,6,13817
2014,6,19,7,14603
2014,6,19,8,14866
2014,6,19,9,14982
2014,6,19,10,14822
2014,6,19,11,14949
2014,6,19,12,14862
2014,6,19,13,14733
2014,6,19,14,14656
2014,6,19,15,14507
2014,6,19,16,13860
2014,6,19,17,13418
2014,6,19,18,12910
2014,6,19,19,12369
2014,6,19,20,12138
2014,6,19,21,11599
2014,6,19,22,10587
2014,6,19,23,9902
2014,6,20,0,9563
2014,6,20,1,9379
2014,6,20,2,9384
2014,6,20,3,9549
2014,6,20,4,10545
2014,6,20,5,12396
2014,6,20,6,13898
2014,6,20,7,14573
2014,6,20,8,14772
2014,6,20,9,14810
2014,6,20,10,14625
2014,6,20,11,14571
2014,6,20,12,14460
2014,6,20,13,14293
2014,6,20,14,14096
2014,6,20,15,14090
2014,6,20,16,13526
2014,6,20,17,12988
2014,6,20,18,12420
2014,6,20,19,11908
2014,6,20,20,11748
2014,6,20,21,11399
2014,6,20,22,10492
2014,6,20,23,9717
2014,6,21,0,9313
2014,6,21,1,9111
2014,6,21,2,8975
2014,6,21,3,8727
2014,6,21,4,8994
2014,6,21,5,9725
2014,6,21,6,10725
2014,6,21,7,11744
2014,6,21,8,12179
2014,6,21,9,12252
2014,6,21,10,12120
2014,6,21,11,11894
2014,6,21,12,11731
2014,6,21,13,11545
2014,6,21,14,11555
2014,6,21,15,11727
2014,6,21,16,11656
2014,6,21,17,11448
2014,6,21,18,11235
2014,6,21,19,10852
2014,6,21,20,10981
2014,6,21,21,10717
2014,6,21,22,9963
2014,6,21,23,9294
2014,6,22,0,8902
2014,6,22,1,8702
2014,6,22,2,8516
2014,6,22,3,8136
2014,6,22,4,8166
2014,6,22,5,8492
2014,6,22,6,9207
2014,6,22,7,9979
2014,6,22,8,10494
2014,6,22,9,10790
2014,6,22,10,10943
2014,6,22,11,10839
2014,6,22,12,10624
2014,6,22,13,10497
2014,6,22,14,10592
2014,6,22,15,11167
2014,6,22,16,11396
2014,6,22,17,11285
2014,6,22,18,11127
2014,6,22,19,10854
2014,6,22,20,11056
2014,6,22,21,10620
2014,6,22,22,9852
2014,6,22,23,9342
2014,6,23,0,9083
2014,6,23,1,8990
2014,6,23,2,8998
2014,6,23,3,9098
2014,6,23,4,10201
2014,6,23,5,12057
2014,6,23,6,13638
2014,6,23,7,14310
2014,6,23,8,14500
2014,6,23,9,14676
2014,6,23,10,14565
2014,6,23,11,14672
2014,6,23,12,14625
2014,6,23,13,14528
2014,6,23,14,14440
2014,6,23,15,14279
2014,6,23,16,13251
2014,6,23,17,12647
2014,6,23,18,12418
2014,6,23,19,12198
2014,6,23,20,12135
2014,6,23,21,11694
2014,6,23,22,10687
2014,6,23,23,9957
2014,6,24,0,9628
2014,6,24,1,9519
2014,6,24,2,9511
2014,6,24,3,9592
2014,6,24,4,10570
2014,6,24,5,12380
2014,6,24,6,13888
2014,6,24,7,14644
2014,6,24,8,14836
2014,6,24,9,14967
2014,6,24,10,14849
2014,6,24,11,14966
2014,6,24,12,14975
2014,6,24,13,14848
2014,6,24,14,14730
2014,6,24,15,14593
2014,6,24,16,13798
2014,6,24,17,13321
2014,6,24,18,12828
2014,6,24,19,12397
2014,6,24,20,12199
2014,6,24,21,11667
2014,6,24,22,10658
2014,6,24,23,9927
2014,6,25,0,9575
2014,6,25,1,9394
2014,6,25,2,9399
2014,6,25,3,9449
2014,6,25,4,10443
2014,6,25,5,12273
2014,6,25,6,13744
2014,6,25,7,14409
2014,6,25,8,14631
2014,6,25,9,14813
2014,6,25,10,14646
2014,6,25,11,14696
2014,6,25,12,14545
2014,6,25,13,14442
2014,6,25,14,14361
2014,6,25,15,14329
2014,6,25,16,13629
2014,6,25,17,13173
2014,6,25,18,12699
2014,6,25,19,12231
2014,6,25,20,12179
2014,6,25,21,11794
2014,6,25,22,10747
2014,6,25,23,9961
2014,6,26,0,9610
2014,6,26,1,9461
2014,6,26,2,9448
2014,6,26,3,9540
2014,6,26,4,10533
2014,6,26,5,12373
2014,6,26,6,13863
2014,6,26,7,14585
2014,6,26,8,14810
2014,6,26,9,14960
2014,6,26,10,14780
2014,6,26,11,14798
2014,6,26,12,14769
2014,6,26,13,14643
2014,6,26,14,14562
2014,6,26,15,14508
2014,6,26,16,13975
2014,6,26,17,13562
2014,6,26,18,13055
2014,6,26,19,12461
2014,6,26,20,12313
2014,6,26,21,11863
2014,6,26,22,10863
2014,6,26,23,10107
2014,6,27,0,9760
2014,6,27,1,9633
2014,6,27,2,9594
2014,6,27,3,9661
2014,6,27,4,10622
2014,6,27,5,12453
2014,6,27,6,14007
2014,6,27,7,14822
2014,6,27,8,15140
2014,6,27,9,15267
2014,6,27,10,15060
2014,6,27,11,15034
2014,6,27,12,14878
2014,6,27,13,14701
2014,6,27,14,14539
2014,6,27,15,14420
2014,6,27,16,13828
2014,6,27,17,13301
2014,6,27,18,12726
2014,6,27,19,12128
2014,6,27,20,12062
2014,6,27,21,11643
2014,6,27,22,10713
2014,6,27,23,9979
2014,6,28,0,9542
2014,6,28,1,9344
2014,6,28,2,9225
2014,6,28,3,8947
2014,6,28,4,9166
2014,6,28,5,9873
2014,6,28,6,10888
2014,6,28,7,11869
2014,6,28,8,12328
2014,6,28,9,12420
2014,6,28,10,12319
2014,6,28,11,12147
2014,6,28,12,11996
2014,6,28,13,11804
2014,6,28,14,11851
2014,6,28,15,12120
2014,6,28,16,11957
2014,6,28,17,11674
2014,6,28,18,11308
2014,6,28,19,11149
2014,6,28,20,11233
2014,6,28,21,10793
2014,6,28,22,10044
2014,6,28,23,9433
2014,6,29,0,9048
2014,6,29,1,8858
2014,6,29,2,8756
2014,6,29,3,8467
2014,6,29,4,8413
2014,6,29,5,8758
2014,6,29,6,9458
2014,6,29,7,10194
2014,6,29,8,10760
2014,6,29,9,11148
2014,6,29,10,11367
2014,6,29,11,11237
2014,6,29,12,11039
2014,6,29,13,10855
2014,6,29,14,11072
2014,6,29,15,11604
2014,6,29,16,11112
2014,6,29,17,10792
2014,6,29,18,10809
2014,6,29,19,11015
2014,6,29,20,11344
2014,6,29,21,10899
2014,6,29,22,10152
2014,6,29,23,9536
2014,6,30,0,9274
2014,6,30,1,9181
2014,6,30,2,9225
2014,6,30,3,9339
2014,6,30,4,10393
2014,6,30,5,12254
2014,6,30,6,13770
2014,6,30,7,14439
2014,6,30,8,14666
2014,6,30,9,14847
2014,6,30,10,14758
2014,6,30,11,14858
2014,6,30,12,14581
2014,6,30,13,14421
2014,6,30,14,14409
2014,6,30,15,14374
2014,6,30,16,13669
2014,6,30,17,13229
2014,6,30,18,12719
2014,6,30,19,12317
2014,6,30,20,12211
2014,6,30,21,11809
2014,6,30,22,10860
2014,6,30,23,9976
2014,7,1,0,9619
2014,7,1,1,9440
2014,7,1,2,9448
2014,7,1,3,9480
2014,7,1,4,10547
2014,7,1,5,12373
2014,7,1,6,13837
2014,7,1,7,14471
2014,7,1,8,14627
2014,7,1,9,14754
2014,7,1,10,14618
2014,7,1,11,14624
2014,7,1,12,14573
2014,7,1,13,14470
2014,7,1,14,14421
2014,7,1,15,14369
2014,7,1,16,13671
2014,7,1,17,13265
2014,7,1,18,12726
2014,7,1,19,12342
2014,7,1,20,12192
2014,7,1,21,11812
2014,7,1,22,10849
2014,7,1,23,10031
2014,7,2,0,9696
2014,7,2,1,9553
2014,7,2,2,9508
2014,7,2,3,9548
2014,7,2,4,10558
2014,7,2,5,12339
2014,7,2,6,13793
2014,7,2,7,14521
2014,7,2,8,14758
2014,7,2,9,14834
2014,7,2,10,14693
2014,7,2,11,14776
2014,7,2,12,14699
2014,7,2,13,14524
2014,7,2,14,14383
2014,7,2,15,14357
2014,7,2,16,13689
2014,7,2,17,13272
2014,7,2,18,12807
2014,7,2,19,12433
2014,7,2,20,12283
2014,7,2,21,11779
2014,7,2,22,10790
2014,7,2,23,10069
2014,7,3,0,9739
2014,7,3,1,9579
2014,7,3,2,9549
2014,7,3,3,9549
2014,7,3,4,10565
2014,7,3,5,12384
2014,7,3,6,13857
2014,7,3,7,14630
2014,7,3,8,14866
2014,7,3,9,15034
2014,7,3,10,14921
2014,7,3,11,15037
2014,7,3,12,15004
2014,7,3,13,14926
2014,7,3,14,14861
2014,7,3,15,14748
2014,7,3,16,14210
2014,7,3,17,13789
2014,7,3,18,13326
2014,7,3,19,12697
2014,7,3,20,12506
2014,7,3,21,12134
2014,7,3,22,11072
2014,7,3,23,10321
2014,7,4,0,9969
2014,7,4,1,9767
2014,7,4,2,9693
2014,7,4,3,9679
2014,7,4,4,10643
2014,7,4,5,12451
2014,7,4,6,14043
2014,7,4,7,14933
2014,7,4,8,15275
2014,7,4,9,15446
2014,7,4,10,15372
2014,7,4,11,15394
2014,7,4,12,15252
2014,7,4,13,15144
2014,7,4,14,15043
2014,7,4,15,14961
2014,7,4,16,14348
2014,7,4,17,13799
2014,7,4,18,13288
2014,7,4,19,12800
2014,7,4,20,12530
2014,7,4,21,12140
2014,7,4,22,11200
2014,7,4,23,10376
2014,7,5,0,9930
2014,7,5,1,9693
2014,7,5,2,9554
2014,7,5,3,9294
2014,7,5,4,9489
2014,7,5,5,10230
2014,7,5,6,11299
2014,7,5,7,12352
2014,7,5,8,12925
2014,7,5,9,13109
2014,7,5,10,13056
2014,7,5,11,12854
2014,7,5,12,12572
2014,7,5,13,12306
2014,7,5,14,12203
2014,7,5,15,12373
2014,7,5,16,12225
2014,7,5,17,11813
2014,7,5,18,11511
2014,7,5,19,11165
2014,7,5,20,11163
2014,7,5,21,11028
2014,7,5,22,10630
2014,7,5,23,10264
2014,7,6,0,9640
2014,7,6,1,9258
2014,7,6,2,9029
2014,7,6,3,8719
2014,7,6,4,8594
2014,7,6,5,8880
2014,7,6,6,9483
2014,7,6,7,10099
2014,7,6,8,10731
2014,7,6,9,11210
2014,7,6,10,11510
2014,7,6,11,11521
2014,7,6,12,11439
2014,7,6,13,11340
2014,7,6,14,11453
2014,7,6,15,11924
2014,7,6,16,12027
2014,7,6,17,11967
2014,7,6,18,11754
2014,7,6,19,11533
2014,7,6,20,11491
2014,7,6,21,10881
2014,7,6,22,10175
2014,7,6,23,9602
2014,7,7,0,9355
2014,7,7,1,9267
2014,7,7,2,9310
2014,7,7,3,9369
2014,7,7,4,10335
2014,7,7,5,12098
2014,7,7,6,13613
2014,7,7,7,14352
2014,7,7,8,14564
2014,7,7,9,14764
2014,7,7,10,14728
2014,7,7,11,14918
2014,7,7,12,14839
2014,7,7,13,14755
2014,7,7,14,14647
2014,7,7,15,14537
2014,7,7,16,13811
2014,7,7,17,13355
2014,7,7,18,12937
2014,7,7,19,12616
2014,7,7,20,12480
2014,7,7,21,11884
2014,7,7,22,10873
2014,7,7,23,10201
2014,7,8,0,9879
2014,7,8,1,9698
2014,7,8,2,9726
2014,7,8,3,9902
2014,7,8,4,10852
2014,7,8,5,12609
2014,7,8,6,14182
2014,7,8,7,15009
2014,7,8,8,15309
2014,7,8,9,15421
2014,7,8,10,15372
2014,7,8,11,15384
2014,7,8,12,15218
2014,7,8,13,15042
2014,7,8,14,14955
2014,7,8,15,14788
2014,7,8,16,13962
2014,7,8,17,13482
2014,7,8,18,12998
2014,7,8,19,12629
2014,7,8,20,12397
2014,7,8,21,11935
2014,7,8,22,10931
2014,7,8,23,10089
2014,7,9,0,9729
2014,7,9,1,9546
2014,7,9,2,9567
2014,7,9,3,9730
2014,7,9,4,10638
2014,7,9,5,12462
2014,7,9,6,14029
2014,7,9,7,14884
2014,7,9,8,15255
2014,7,9,9,15552
2014,7,9,10,15503
2014,7,9,11,15616
2014,7,9,12,15552
2014,7,9,13,15374
2014,7,9,14,15217
2014,7,9,15,15140
2014,7,9,16,14351
2014,7,9,17,13739
2014,7,9,18,13138
2014,7,9,19,12599
2014,7,9,20,12036
2014,7,9,21,11860
2014,7,9,22,11330
2014,7,9,23,10601
2014,7,10,0,9954
2014,7,10,1,9700
2014,7,10,2,9615
2014,7,10,3,9680
2014,7,10,4,10575
2014,7,10,5,12290
2014,7,10,6,13808
2014,7,10,7,14728
2014,7,10,8,15156
2014,7,10,9,15355
2014,7,10,10,15306
2014,7,10,11,15447
2014,7,10,12,15429
2014,7,10,13,15354
2014,7,10,14,15256
2014,7,10,15,15116
2014,7,10,16,14431
2014,7,10,17,13928
2014,7,10,18,13440
2014,7,10,19,12901
2014,7,10,20,12598
2014,7,10,21,12116
2014,7,10,22,11161
2014,7,10,23,10472
2014,7,11,0,10151
2014,7,11,1,10008
2014,7,11,2,9947
2014,7,11,3,10002
2014,7,11,4,10821
2014,7,11,5,12551
2014,7,11,6,14126
2014,7,11,7,15067
2014,7,11,8,15388
2014,7,11,9,15424
2014,7,11,10,15254
2014,7,11,11,15265
2014,7,11,12,15099
2014,7,11,13,14891
2014,7,11,14,14711
2014,7,11,15,14639
2014,7,11,16,13982
2014,7,11,17,13489
2014,7,11,18,12957
2014,7,11,19,12421
2014,7,11,20,12210
2014,7,11,21,11833
2014,7,11,22,10828
2014,7,11,23,10136
2014,7,12,0,9735
2014,7,12,1,9449
2014,7,12,2,9221
2014,7,12,3,9100
2014,7,12,4,9344
2014,7,12,5,10038
2014,7,12,6,10984
2014,7,12,7,11990
2014,7,12,8,12470
2014,7,12,9,12565
2014,7,12,10,12490
2014,7,12,11,12289
2014,7,12,12,12101
2014,7,12,13,11909
2014,7,12,14,11904
2014,7,12,15,11915
2014,7,12,16,11863
2014,7,12,17,11464
2014,7,12,18,11201
2014,7,12,19,11091
2014,7,12,20,11138
2014,7,12,21,10842
2014,7,12,22,10338
2014,7,12,23,9615
2014,7,13,0,9176
2014,7,13,1,8925
2014,7,13,2,8819
2014,7,13,3,8587
2014,7,13,4,8470
2014,7,13,5,8771
2014,7,13,6,9426
2014,7,13,7,10164
2014,7,13,8,10711
2014,7,13,9,11091
2014,7,13,10,11282
2014,7,13,11,11217
2014,7,13,12,10988
2014,7,13,13,10865
2014,7,13,14,10924
2014,7,13,15,11404
2014,7,13,16,11657
2014,7,13,17,11560
2014,7,13,18,11482
2014,7,13,19,11324
2014,7,13,20,11502
2014,7,13,21,11134
2014,7,13,22,10316
2014,7,13,23,9673
2014,7,14,0,9385
2014,7,14,1,9311
2014,7,14,2,9342
2014,7,14,3,9566
2014,7,14,4,10545
2014,7,14,5,12208
2014,7,14,6,13796
2014,7,14,7,14496
2014,7,14,8,14824
2014,7,14,9,14969
2014,7,14,10,14797
2014,7,14,11,14822
2014,7,14,12,14770
2014,7,14,13,14572
2014,7,14,14,14463
2014,7,14,15,14313
2014,7,14,16,13544
2014,7,14,17,13027
2014,7,14,18,12536
2014,7,14,19,12043
2014,7,14,20,12057
2014,7,14,21,11588
2014,7,14,22,10669
2014,7,14,23,10029
2014,7,15,0,9700
2014,7,15,1,9569
2014,7,15,2,9527
2014,7,15,3,9620
2014,7,15,4,10561
2014,7,15,5,12224
2014,7,15,6,13727
2014,7,15,7,14545
2014,7,15,8,14872
2014,7,15,9,15063
2014,7,15,10,14954
2014,7,15,11,15024
2014,7,15,12,14900
2014,7,15,13,14740
2014,7,15,14,14630
2014,7,15,15,14481
2014,7,15,16,13694
2014,7,15,17,13233
2014,7,15,18,12762
2014,7,15,19,12403
2014,7,15,20,12313
2014,7,15,21,11787
2014,7,15,22,10857
2014,7,15,23,10180
2014,7,16,0,9848
2014,7,16,1,9696
2014,7,16,2,9748
2014,7,16,3,9809
2014,7,16,4,10602
2014,7,16,5,12220
2014,7,16,6,13774
2014,7,16,7,14572
2014,7,16,8,14930
2014,7,16,9,15052
2014,7,16,10,14948
2014,7,16,11,15030
2014,7,16,12,14944
2014,7,16,13,14774
2014,7,16,14,14711
2014,7,16,15,14674
2014,7,16,16,13821
2014,7,16,17,13370
2014,7,16,18,12928
2014,7,16,19,12542
2014,7,16,20,12544
2014,7,16,21,12010
2014,7,16,22,11096
2014,7,16,23,10355
2014,7,17,0,10034
2014,7,17,1,9881
2014,7,17,2,9865
2014,7,17,3,10007
2014,7,17,4,10748
2014,7,17,5,12403
2014,7,17,6,13921
2014,7,17,7,14766
2014,7,17,8,15102
2014,7,17,9,15351
2014,7,17,10,15234
2014,7,17,11,15301
2014,7,17,12,15219
2014,7,17,13,15118
2014,7,17,14,14998
2014,7,17,15,14806
2014,7,17,16,14251
2014,7,17,17,13855
2014,7,17,18,13404
2014,7,17,19,12839
2014,7,17,20,12751
2014,7,17,21,12249
2014,7,17,22,11257
2014,7,17,23,10528
2014,7,18,0,10136
2014,7,18,1,9952
2014,7,18,2,9962
2014,7,18,3,10049
2014,7,18,4,10867
2014,7,18,5,12458
2014,7,18,6,13987
2014,7,18,7,14953
2014,7,18,8,15334
2014,7,18,9,15542
2014,7,18,10,15402
