id,bu_code,bu_naam,adam_total_household,area_ha,hh_per_ha,Feb 11 01:00,Feb 11 02:00,Feb 11 03:00,Feb 11 04:00,Feb 11 05:00,Feb 11 06:00,Feb 11 07:00,Feb 11 08:00,Feb 11 09:00,Feb 11 10:00,Feb 11 11:00,Feb 11 12:00,Feb 11 13:00,Feb 11 14:00,Feb 11 15:00,Feb 11 16:00,Feb 11 17:00,Feb 11 18:00,Feb 11 19:00,Feb 11 20:00,Feb 11 21:00,Feb 11 22:00,Feb 11 23:00,Feb 11 00:00,Feb 15 01:00,Feb 15 02:00,Feb 15 03:00,Feb 15 04:00,Feb 15 05:00,Feb 15 06:00,Feb 15 07:00,Feb 15 08:00,Feb 15 09:00,Feb 15 10:00,Feb 15 11:00,Feb 15 12:00,Feb 15 13:00,Feb 15 14:00,Feb 15 15:00,Feb 15 16:00,Feb 15 17:00,Feb 15 18:00,Feb 15 19:00,Feb 15 20:00,Feb 15 21:00,Feb 15 22:00,Feb 15 23:00,Feb 15 00:00,Aug 1201:00, Aug 12 02:00, Aug 12 03:00, Aug 12 04:00, Aug 12 05:00, Aug 12 06:00, Aug 12 07:00, Aug 12 08:00, Aug 12 09:00, Aug 12 10:00, Aug 12 11:00, Aug 12 12:00, Aug 12 13:00, Aug 12 14:00, Aug 12 15:00, Aug 12 16:00, Aug 12 17:00, Aug 12 18:00, Aug 12 19:00, Aug 12 20:00, Aug 12 21:00, Aug 12 22:00, Aug 12 23:00, Aug 12 00:00, Aug 16 01:00, Aug 16 02:00, Aug 16 03:00, Aug 16 04:00, Aug 16 05:00, Aug 16 06:00, Aug 16 07:00, Aug 16 08:00, Aug 16 09:00, Aug 16 10:00, Aug 16 11:00, Aug 16 12:00, Aug 16 13:00, Aug 16 14:00, Aug 16 15:00, Aug 16 16:00, Aug 16 17:00, Aug 16 18:00, Aug 16 19:00, Aug 16 20:00, Aug 16 21:00, Aug 16 22:00, Aug 16 23:00, Aug 16 00:00,Feb 11 01:00,Feb 11 02:00,Feb 11 03:00,Feb 11 04:00,Feb 11 05:00,Feb 11 06:00,Feb 11 07:00,Feb 11 08:00,Feb 11 09:00,Feb 11 10:00,Feb 11 11:00,Feb 11 12:00,Feb 11 13:00,Feb 11 14:00,Feb 11 15:00,Feb 11 16:00,Feb 11 17:00,Feb 11 18:00,Feb 11 19:00,Feb 11 20:00,Feb 11 21:00,Feb 11 22:00,Feb 11 23:00,Feb 11 00:00,Feb 15 01:00,Feb 15 02:00,Feb 15 03:00,Feb 15 04:00,Feb 15 05:00,Feb 15 06:00,Feb 15 07:00,Feb 15 08:00,Feb 15 09:00,Feb 15 10:00,Feb 15 11:00,Feb 15 12:00,Feb 15 13:00,Feb 15 14:00,Feb 15 15:00,Feb 15 16:00,Feb 15 17:00,Feb 15 18:00,Feb 15 19:00,Feb 15 20:00,Feb 15 21:00,Feb 15 22:00,Feb 15 23:00,Feb 15 00:00,Aug 1201:00, Aug 12 02:00, Aug 12 03:00, Aug 12 04:00, Aug 12 05:00, Aug 12 06:00, Aug 12 07:00, Aug 12 08:00, Aug 12 09:00, Aug 12 10:00, Aug 12 11:00, Aug 12 12:00, Aug 12 13:00, Aug 12 14:00, Aug 12 15:00, Aug 12 16:00, Aug 12 17:00, Aug 12 18:00, Aug 12 19:00, Aug 12 20:00, Aug 12 21:00, Aug 12 22:00, Aug 12 23:00, Aug 12 00:00, Aug 16 01:00, Aug 16 02:00, Aug 16 03:00, Aug 16 04:00, Aug 16 05:00, Aug 16 06:00, Aug 16 07:00, Aug 16 08:00, Aug 16 09:00, Aug 16 10:00, Aug 16 11:00, Aug 16 12:00, Aug 16 13:00, Aug 16 14:00, Aug 16 15:00, Aug 16 16:00, Aug 16 17:00, Aug 16 18:00, Aug 16 19:00, Aug 16 20:00, Aug 16 21:00, Aug 16 22:00, Aug 16 23:00, Aug 16 00:00
56,BU03630453,IJselbuurt,3190,29.1366383919,109.4841469731,18.5368405299,18.6071184696,18.8427562723,19.2106819634,19.7853074833,20.4591489277,21.715883872,23.3736164931,24.0515919275,24.1260038571,23.6175222868,22.9974228001,22.3483853506,22.4062612983,22.1334175198,21.8688417432,21.5835959837,21.6497399333,21.6662759152,21.6208019485,21.1743303269,20.4343449438,19.8225134591,19.661287586,23.3281425264,23.1586486732,23.1131747065,23.4149564589,23.5720483201,23.9358400211,24.4567235833,24.882525233,25.6059746232,26.4906498865,27.2554392533,27.3670571588,27.0528734145,26.953657501,26.5443918442,26.0772502287,25.7093245376,25.7093245376,25.7630664953,26.0317762729,25.9408283504,25.3662028304,24.7874433096,24.2376217735,5.0104038172,4.8781159289,4.7789000154,4.861579947,4.8243739712,4.9153218938,5.24604162,6.2919427454,6.5151785672,6.1431188752,5.9364190463,5.7255852164,5.5188853985,5.4899474137,5.3204535606,5.2543096109,5.1922996623,5.1302897136,5.2915155867,5.5767613462,5.6594412778,5.6015653191,5.6594412778,5.6429052849,4.8450439541,4.7995699983,4.7292920478,4.6300761343,4.679684091,4.5391282117,4.6424781262,4.7582300326,4.9483938686,5.2543096109,5.5850293372,5.4899474137,5.5643593543,5.5230193885,5.5395553814,5.2956495767,5.3411235435,5.2873815858,5.3411235435,5.6470392858,5.6759772597,5.4031334921,5.3328555525,5.0476097821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,BU03630454,Rijnbuurt,5740,111.4282426479,51.5129725068,8.7216988302,8.7547650382,8.8656340908,9.0387454182,9.3091103014,9.6261568945,10.2174585069,10.9974320217,11.3164236829,11.3514349588,11.1121912156,10.820430548,10.5150543888,10.5422853824,10.4139106866,10.2894261372,10.1552162322,10.1863373721,10.1941176545,10.1727218701,9.9626541936,9.6144864657,9.3266159445,9.2507581679,10.9760362374,10.8962883247,10.8748925403,11.0168827329,11.0907954312,11.2619616906,11.5070406482,11.7073829743,12.0477704146,12.4640156316,12.8238537883,12.8763707074,12.7285453005,12.6818635957,12.4893015572,12.2695085199,12.0963971926,12.0963971926,12.1216831181,12.2481127407,12.2053211772,11.934956294,11.6626463376,11.4039518831,2.3574261774,2.2951839027,2.2485021979,2.2874036203,2.2698979771,2.3126895407,2.46829523,2.9603982185,3.065432062,2.8903756614,2.7931221056,2.6939234765,2.5966699258,2.5830544239,2.5033065112,2.4721853712,2.4430093045,2.4138332377,2.4896910144,2.6239009194,2.6628023418,2.635571343,2.6628023418,2.6550220542,2.2796233327,2.2582275535,2.2251613404,2.1784796357,2.201820488,2.1356880721,2.18431485,2.2387768424,2.3282501106,2.4721853712,2.6277910606,2.5830544239,2.618065705,2.5986149939,2.6063952814,2.4916360824,2.5130318668,2.4877459412,2.5130318668,2.6569671274,2.6705826242,2.5422079335,2.5091417256,2.3749318154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,BU03630459,Station-Zuid WTC en omgeving,735,125.0537856544,5.877471011,0.9951188904,0.9988916426,1.0115414589,1.0312929265,1.0621407244,1.0983147611,1.1657804483,1.2547730165,1.2911689795,1.295163658,1.267866686,1.2345776952,1.199735219,1.2028421912,1.188195035,1.1739917325,1.158678797,1.1622296229,1.1631173291,1.1606761362,1.1367080634,1.0969832013,1.0641380642,1.0554829263,1.2523318236,1.2432328332,1.2407916403,1.2569922826,1.2654254931,1.2849550345,1.3129177864,1.3357762268,1.3746133821,1.4221056753,1.4631620973,1.4691541155,1.4522876933,1.446961455,1.4249907213,1.3999130148,1.3801615472,1.3801615472,1.3830465932,1.3974718225,1.3925894373,1.3617416395,1.3306719148,1.3011556768,0.2689750435,0.2618733922,0.2565471539,0.260985686,0.2589883462,0.2638707314,0.2816248598,0.3377722904,0.3497563275,0.329782933,0.3186866027,0.3073683457,0.296272016,0.2947185293,0.2856195388,0.2820687129,0.2787398138,0.2754109148,0.2840660527,0.2993789882,0.3038175203,0.3007105475,0.3038175203,0.3029298136,0.2600979792,0.2576567869,0.2538840342,0.2485577959,0.251220915,0.2436754107,0.2492235758,0.2554375209,0.2656461444,0.2820687129,0.2998228413,0.2947185293,0.2987132083,0.2964939422,0.297381649,0.284287979,0.2867291719,0.2838441259,0.2867291719,0.3031517404,0.3047052265,0.2900580709,0.2862853188,0.2709723827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,BU03630490,Buitenveldert-West,7845,435.9399732075,17.9955968302,3.0468475839,3.0583989683,3.0971300816,3.1576049776,3.2520545346,3.36281193,3.5693778668,3.8418546475,3.9532915351,3.9655224116,3.8819447468,3.7800207636,3.67334033,3.6828532344,3.6380066811,3.5945191156,3.5476340841,3.5585059763,3.5612239485,3.5537495224,3.4803642559,3.35873497,3.2581699747,3.231669738,3.8343802213,3.8065210003,3.7990465742,3.8486495797,3.8744703207,3.9342657245,4.0198818693,4.0898696715,4.2087809834,4.354192532,4.479898778,4.4982450946,4.4466036091,4.4302957725,4.3630259443,4.2862432099,4.2257683139,4.2257683139,4.2346017262,4.2787687855,4.263819935,4.169370378,4.074241327,3.98386873,0.8235457785,0.8018019958,0.7854941592,0.7990840236,0.7929685835,0.807917434,0.8622768917,1.0341886753,1.0708813103,1.0097269204,0.9757522593,0.9410981043,0.9071234451,0.9023669911,0.8745077701,0.8636358778,0.8534434795,0.8432510812,0.8697513179,0.9166363495,0.9302262139,0.9207133077,0.9302262139,0.9275082399,0.7963660496,0.7888916253,0.7773402391,0.7610324025,0.7691863208,0.746083552,0.7630708825,0.7820966931,0.8133533802,0.8636358778,0.9179953355,0.9023669911,0.9145978694,0.9078029372,0.9105209112,0.87043081,0.8779052362,0.869071824,0.8779052362,0.9281877339,0.932944186,0.8880976345,0.8765462501,0.8296612168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,BU03630491,Buitenveldert-Oost,4185,197.9071839306,21.1462763346,3.5802914217,3.5938652291,3.6393774081,3.7104402839,3.821426124,3.9515749883,4.1943066088,4.5144887819,4.6454361042,4.6598083697,4.561597879,4.4418289858,4.3164708802,4.3276493094,4.2749509956,4.223849602,4.168755912,4.1815312615,4.1847250978,4.1759420447,4.0897084434,3.9467842317,3.8286122589,3.7974723454,4.5057057289,4.4729688993,4.4641858463,4.5224733747,4.552814826,4.6230792437,4.7236851127,4.8059264197,4.945656793,5.1165270797,5.2642420479,5.2858004482,5.2251175415,5.2059545195,5.1269070508,5.0366811509,4.9656182752,4.9656182752,4.9759982463,5.0278981,5.0103319961,4.899346156,4.7875618557,4.6813667721,0.9677326499,0.9421819531,0.923018931,0.9389881168,0.9318019819,0.9493680858,1.0132448288,1.2152550269,1.2583718297,1.1865104938,1.1465875294,1.1058661049,1.0659431427,1.0603539259,1.0276170964,1.014841747,1.0028648577,0.9908879683,1.0220278818,1.0771215718,1.0930907576,1.0819123263,1.0930907576,1.0898969192,0.9357942783,0.9270112275,0.9134374179,0.8942743958,0.9038559068,0.8767082919,0.8966697741,0.9190266346,0.9557557605,1.014841747,1.07871849,1.0603539259,1.0747261936,1.0667416007,1.0699354391,1.0228263399,1.0316093929,1.0212294217,1.0316093929,1.0906953793,1.0962845939,1.0435862822,1.0300124747,0.9749187826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,BU03630527,Weesperzijde,2930,44.5853953945,65.7165866552,11.1265230691,11.1687065855,11.3101454377,11.5309885573,11.8759008466,12.2803663413,13.0347068843,14.0297416218,14.436688496,14.4813533918,14.1761432395,13.8039357302,13.414358545,13.4490979099,13.2853266032,13.1265180686,12.9553026169,12.9950047539,13.0049302848,12.9776350648,12.7096456634,12.2654780383,11.8982333011,11.8014593447,14.0024464018,13.9007096865,13.8734144666,14.0545554557,14.1488480195,14.3672097596,14.6798640634,14.9354465545,15.369688642,15.900704686,16.3597606141,16.4267579645,16.2381728238,16.1786196249,15.9329626714,15.6525663465,15.4317232269,15.4317232269,15.4639812124,15.6252711331,15.5706806997,15.2257684104,14.8783747351,14.5483507487,3.0074366539,2.9280323866,2.8684791878,2.9181068557,2.8957744012,2.9503648345,3.1488755062,3.7766654999,3.9106602072,3.6873357016,3.5632665318,3.4367159761,3.3126468129,3.2952771238,3.1935404086,3.1538382716,3.1166175207,3.0793967698,3.1761707261,3.3473861778,3.3970138457,3.3622744742,3.3970138457,3.3870883081,2.9081813181,2.8808861047,2.8387025818,2.7791493829,2.8089259823,2.7245589495,2.7865935344,2.8560722708,2.970215903,3.1538382716,3.3523489432,3.2952771238,3.3399420263,3.3151281923,3.3250537298,3.1786521056,3.2059473256,3.1736893401,3.2059473256,3.3895696942,3.4069393766,3.2431680765,3.2009845601,3.0297691019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,BU03630528,Oosterparkbuurt,6225,74.819527261,83.2002049182,14.0866871896,14.140093451,14.3191615081,14.5987589999,15.0354337362,15.5475055549,16.5025351896,17.7622946853,18.2775080438,18.3340558452,17.9476458304,17.476414097,16.9831915594,17.0271731845,16.8198312185,16.6187723489,16.4020057548,16.4522704764,16.4648366526,16.4302796555,16.0909928141,15.5286562822,15.0637076452,14.9411873895,17.7277376882,17.5989343527,17.5643773556,17.7937101342,17.9130888333,18.1895447853,18.5853794364,18.9089585616,19.458728909,20.131019512,20.7122053165,20.7970270269,20.558269612,20.482872538,20.1718595972,19.816865023,19.5372675312,19.5372675312,19.5781076164,19.7823080343,19.7131940484,19.276519312,18.8367030275,18.4188775639,3.8075523794,3.7070229446,3.6316258706,3.6944567684,3.6661828594,3.7352968453,3.9866204365,4.7814312868,4.9510747159,4.6683356758,4.5112584313,4.3510396386,4.1939624025,4.1719715816,4.0431682461,3.9929035246,3.9457803512,3.8986571779,4.0211774336,4.2379440276,4.3007749254,4.256793292,4.3007749254,4.2882087409,3.6818905838,3.6473335951,3.5939273253,3.5185302513,3.5562287883,3.4494162654,3.5279548876,3.6159181462,3.7604292061,3.9929035246,4.2442271157,4.1719715816,4.2285193913,4.1971039424,4.2096701269,4.0243189735,4.0588759706,4.0180358854,4.0588759706,4.2913502891,4.3133411016,4.1059991439,4.0525928825,3.8358262801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,BU03630529,Dapperbuurt,4860,61.0452347763,79.6130937625,13.4793507916,13.5304544843,13.7018021634,13.9693450301,14.3871928798,14.8771871263,15.7910414122,16.9964873717,17.489487713,17.5435975006,17.1738472486,16.7229322993,16.250974662,16.2930600541,16.0946574733,15.9022670981,15.6948462247,15.7429438224,15.7549682179,15.7219011184,15.3972423613,14.8591505251,14.4142477816,14.29700989,16.9634202723,16.8401701909,16.8071030915,17.0265483683,17.1407801491,17.4053169209,17.7840854735,18.0937137402,18.619781173,19.2630864974,19.8192149348,19.9003796241,19.6719160466,19.5997696579,19.3021657946,18.9624765313,18.6949336646,18.6949336646,18.7340129618,18.9294094398,18.8632752488,18.445427399,18.0245734464,17.6247621978,3.6433927643,3.5471975767,3.475051188,3.5351731813,3.5081182795,3.5742524705,3.8147404434,4.5752836514,4.7376130379,4.4670640684,4.3167590853,4.1634479994,4.0131430243,3.9921003203,3.8688502389,3.8207526412,3.7756611462,3.7305696513,3.8478075429,4.0552284164,4.1153504096,4.0732650095,4.1153504096,4.1033260062,3.5231487779,3.4900816864,3.4389779857,3.366831597,3.4029047914,3.3006974061,3.3758498976,3.4600206897,3.5983012694,3.8207526412,4.0612406141,3.9921003203,4.0462101158,4.0161491192,4.0281735226,3.8508136378,3.8838807372,3.84480144,3.8838807372,4.106332109,4.127374805,3.9289722322,3.8778685395,3.6704476581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,BU03630530,Transvaalbuurt,4900,37.8616386639,129.4185928797,21.9119560607,21.9950299331,22.2735717468,22.7084879107,23.3877390012,24.1842708642,25.6698271992,27.6293933019,28.4308118557,28.5187724188,27.91770851,27.1847037305,26.4174920769,26.4859058511,26.1633837429,25.8506350422,25.5134528488,25.5916400305,25.6111868194,25.5574331304,25.0296696995,24.1549506678,23.4317192958,23.2411380453,27.5756396129,27.375284981,27.321531292,27.6782602872,27.863954821,28.2939842942,28.9097083012,29.4130382524,30.2682104822,31.3139639624,32.2180031905,32.3499440482,31.9785549547,31.8612741952,31.3774910459,30.8252941094,30.3903779455,30.3903779455,30.4539050289,30.7715404334,30.6640330683,29.9847819778,29.3006441836,28.6507132895,5.9226785769,5.7663042265,5.649023467,5.7467574376,5.702777143,5.8102845081,6.2012203905,7.4375551082,7.7014368366,7.2616339689,7.0172990424,6.7680774122,6.5237424986,6.4895355986,6.2891809666,6.210993785,6.137693307,6.0643928291,6.2549740795,6.5921562729,6.6898902435,6.6214764563,6.6898902435,6.6703434416,5.7272106357,5.6734569596,5.5903830743,5.4731023147,5.5317426945,5.3655949496,5.4877624129,5.6245899743,5.8493780989,6.210993785,6.6019296674,6.4895355986,6.5774961747,6.5286291894,6.5481759913,6.2598607703,6.3136144593,6.2500873758,6.3136144593,6.6752301453,6.7094370324,6.3869149372,6.3038410648,5.9666588585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,BU03630531,Indische Buurt West,7095,48.6639708817,145.7957472736,24.684783979,24.7783703566,25.0921599827,25.5821122045,26.3473184869,27.244646727,28.9181913944,31.1257289508,32.0285622634,32.1276537135,31.4505287364,30.6247665549,29.7604688224,29.8375399535,29.4742045879,29.1218793963,28.7420287986,28.8301101038,28.8521304228,28.7915745237,28.1970257647,27.2116162339,26.3968642265,26.1821660506,31.0651730517,30.8394647308,30.7789088317,31.1807797629,31.3899728372,31.8744199866,32.5680602103,33.1350835779,34.098472775,35.2765601481,36.2950001719,36.4436373617,36.0252511839,35.8931292407,35.3481262067,34.7260520271,34.2360998053,34.2360998053,34.3076658639,34.6654961425,34.5443843588,33.7791780765,33.0084667071,32.2762909179,6.6721583797,6.4959957839,6.3638738407,6.4739754649,6.4244297253,6.545541509,6.9859480058,8.3787335402,8.6760079343,8.1805506254,7.9052965649,7.6245374174,7.3492833715,7.3107477913,7.0850394705,6.9969581653,6.9143819471,6.831805729,7.0465039049,7.4263545026,7.5364561268,7.4593849811,7.5364561268,7.5144357932,6.4519551313,6.3913992468,6.2978128546,6.1656909113,6.231751883,6.0445791276,6.1822061579,6.3363484347,6.5895821616,6.9969581653,7.4373646621,7.3107477913,7.409839256,7.3547884439,7.3768087775,7.0520089774,7.1125648765,7.0409988179,7.1125648765,7.5199408802,7.5584764458,7.1951410947,7.101554717,6.7217041048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,BU03630532,Indische Buurt Oost,5250,131.0301703926,40.0671080887,6.7837912033,6.809510304,6.8957449377,7.030391997,7.2406834726,7.4872842704,7.9472023155,8.5538705314,8.8019842151,8.8292162018,8.643130941,8.4161976923,8.1786742301,8.199854665,8.100004034,8.0031791828,7.8987898899,7.9229961047,7.9290476564,7.9124058833,7.7490139474,7.4782069388,7.2542994699,7.1952968229,8.5372287583,8.4752003393,8.4585585662,8.5689994147,8.6264891678,8.7596233412,8.9502472678,9.106074766,9.3708302189,9.6945883188,9.9744726589,10.0153206429,9.9003411286,9.8640318104,9.7142558678,9.5432994863,9.408652427,9.408652427,9.428319976,9.5266577172,9.4933741748,9.2830826992,9.0712783338,8.8700641897,1.833620637,1.7852082114,1.7488988932,1.7791566597,1.7655406624,1.7988242047,1.9198552707,2.3026160137,2.3843119857,2.2481520364,2.1725076202,2.095350314,2.0197059018,2.0091156803,1.9470872614,1.9228810466,1.9001877217,1.8774943968,1.9364970439,2.0408863367,2.0711441032,2.0499636642,2.0711441032,2.0650925475,1.773105104,1.7564633348,1.7307442301,1.6944349119,1.712589571,1.6611513696,1.6989735777,1.7413344516,1.8109273121,1.9228810466,2.0439121126,2.0091156803,2.0363476709,2.0212187877,2.0272703434,1.9380099298,1.954651703,1.934984154,1.954651703,2.0666054374,2.0771956549,1.9773450279,1.9516259271,1.8472366303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,BU03630533,Oostelijk Havengebied,9095,366.4148298634,24.8215936112,4.2025620621,4.2184950579,4.2719174569,4.3553313778,4.4856070527,4.6383763709,4.9232958312,5.2991270961,5.4528336479,5.4697038773,5.3544239647,5.213838703,5.0666927987,5.0798140888,5.0179565726,4.9579735286,4.8933043092,4.9083000715,4.9120490108,4.9017394239,4.8005180375,4.6327529595,4.4940421699,4.4574900004,5.2888175092,5.2503908725,5.2400812857,5.3084994469,5.3441143778,5.4265910652,5.5446826836,5.6412178971,5.8052340333,6.005802339,6.1791908285,6.2044961751,6.1332663082,6.1107726673,6.0179863955,5.9120788312,5.8286649103,5.8286649103,5.8408489668,5.9017692469,5.8811500756,5.7508744008,5.6196614898,5.4950092264,1.1359289068,1.1059373848,1.0834437439,1.1021884454,1.0937533282,1.1143724995,1.1893513057,1.4264717785,1.4770824742,1.3927313172,1.3458695633,1.2980705733,1.2512088219,1.2446481743,1.2062215376,1.1912257754,1.1771672492,1.163108723,1.1996608926,1.264330112,1.2830748135,1.269953521,1.2830748135,1.2793258717,1.0984395036,1.0881299193,1.072196921,1.0497032801,1.0609501005,1.0290841089,1.0525149858,1.0787575685,1.1218703806,1.1912257754,1.2662045816,1.2446481743,1.2615184062,1.2521460555,1.2558949973,1.2005981262,1.210907713,1.1987236565,1.210907713,1.2802631078,1.2868237529,1.2249662392,1.2090332434,1.1443640215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,BU03630534,Zeeburgereiland/Nieuwe Diep,620,339.0146036129,1.8288297713,0.3096404983,0.3108144252,0.3147505333,0.3208963861,0.3304949653,0.3417508533,0.3627434294,0.3904342947,0.4017592371,0.4030022185,0.3945085117,0.3841503327,0.3733087721,0.3742755354,0.3697179365,0.3652984468,0.3605336845,0.361638557,0.3619147751,0.3611551752,0.3536972864,0.3413365261,0.3311164562,0.3284233295,0.3896746948,0.3868434593,0.3860838595,0.39112484,0.3937489119,0.3998257103,0.4085265806,0.415639197,0.4277237391,0.4425014079,0.4552764954,0.4571409676,0.4518928235,0.4502355149,0.4433991167,0.4355959551,0.4294501023,0.4294501023,0.4303478112,0.4348363554,0.4333171559,0.4237185766,0.4140509428,0.4048666908,0.0836940865,0.0814843417,0.0798270331,0.0812081236,0.0805866328,0.0821058323,0.0876301945,0.1051009898,0.1088299344,0.1026150269,0.0991623005,0.0956405196,0.0921877934,0.0917044116,0.088873176,0.0877683035,0.0867324856,0.0856966677,0.0883897944,0.0931545567,0.0945356472,0.0935688838,0.0945356472,0.094259429,0.0809319054,0.0801723057,0.0789983786,0.07734107,0.0781697243,0.0758218705,0.0775482336,0.0794817604,0.0826582686,0.0877683035,0.0932926657,0.0917044116,0.0929473931,0.0922568478,0.092533066,0.0884588488,0.0892184487,0.0883207398,0.0892184487,0.0943284836,0.0948118653,0.0902542666,0.0890803397,0.0843155772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,BU03630535,IJburg West,5395,130.4930595577,41.343194943,6.9998463964,7.0263846181,7.1153657161,7.2543011144,7.4712901082,7.7257448304,8.2003106852,8.8263005185,9.0823163101,9.1104156011,8.9184037595,8.6842429731,8.4391546882,8.4610096933,8.3579789456,8.258070345,8.1503563849,8.1753335371,8.1815778231,8.1644060304,7.9958102675,7.7163783972,7.4853397579,7.4244579509,8.8091287258,8.74512478,8.7279529874,8.8419112376,8.9012319669,9.0386062958,9.2353013539,9.3960917615,9.6692793415,10.0033487286,10.2921470319,10.3342959726,10.2156545058,10.1781887816,10.0236426642,9.8472415376,9.7083061393,9.7083061393,9.7286000749,9.8300697491,9.7957261679,9.5787371741,9.3601871067,9.152564546,1.8920191415,1.8420648412,1.804599117,1.8358205552,1.8217709055,1.8561144867,1.9810002395,2.3759514294,2.460249315,2.3197528431,2.2416992476,2.1620845785,2.0840309872,2.0731034805,2.0090995347,1.9841223825,1.9607063038,1.9372902252,1.9981720321,2.1058859923,2.1371074305,2.1152524212,2.1371074305,2.1308631403,1.8295762651,1.8124044765,1.7858662508,1.7484005266,1.7671333887,1.7140569454,1.7530837431,1.7967937574,1.8686030628,1.9841223825,2.1090081353,2.0731034805,2.1012027757,2.0855920566,2.0918363467,1.9997331016,2.0169048942,1.9966109586,2.0169048942,2.1324242139,2.1433517165,2.0403209729,2.0137827512,1.906068787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,BU03630551,IJburg Zuid,2616,107.2506609879,24.3914580657,4.1297355001,4.1453923917,4.1978890293,4.2798574632,4.4078755796,4.5579975451,4.8379796114,5.2072980637,5.3583410213,5.3749189051,5.2616366881,5.1234876405,4.9788916403,4.9917855505,4.9309999686,4.8720563759,4.808507815,4.8232437144,4.826927688,4.8167967569,4.7173294446,4.5524715822,4.4161645239,4.3802457701,5.1971671325,5.1594063943,5.1492754632,5.2165080002,5.2515057569,5.3325531986,5.4485983971,5.5434607436,5.7046346299,5.9017272701,6.0721110954,6.0969779235,6.0269824051,6.0048785585,5.9137001881,5.8096279051,5.7276594712,5.7276594712,5.7396323891,5.7994969764,5.7792351166,5.6512170002,5.5222778891,5.3997857356,1.1162442964,1.0867725,1.0646686534,1.0830885264,1.0747995821,1.0950614419,1.1687409339,1.4017523255,1.4514859841,1.3685965556,1.322546873,1.2755761959,1.2295265158,1.2230795583,1.1853188201,1.1705829207,1.156768016,1.1429531112,1.1788718651,1.242420426,1.260840299,1.2479463864,1.260840299,1.2571563229,1.0794045503,1.0692736217,1.0536167276,1.031512881,1.0425648043,1.0112510212,1.0342758625,1.0600636852,1.1024293916,1.1705829207,1.2442624128,1.2230795583,1.2396574445,1.230447508,1.2341314841,1.1797928573,1.1899237884,1.1779508704,1.1899237884,1.2580773175,1.2645242726,1.2037386931,1.1880818016,1.1245332382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
